Key,Text
QUEST_KINDNESSLEDGER_TASKGROUP_3_DESC,Affronta il mercante sospetto
QUEST_KINDNESSLEDGER_TASKGROUP_3_TASK_0,Affronta il mercante sospetto
QUEST_KINDNESSLEDGER_TASKGROUP_4_DESC,Fai rapporto a Tamsin
QUEST_KINDNESSLEDGER_TASKGROUP_4_TASK_0,"Parla con Tamsin del caso del ""mercante sospetto"""
QUEST_LEARNINGTOTRAIN_DESC,Impara da Rahaner come allenarti e salire di livello.
QUEST_LEARNINGTOTRAIN_NAME,Le basi dell'allenamento
QUEST_LEARNINGTOTRAIN_TASKGROUP_0_DESC,Allenamento con Rahaner
QUEST_LEARNINGTOTRAIN_TASKGROUP_0_TASK_0,"Interagisci con Rahaner per aprire il menu Allenamento, poi spendi punti esperienza (XP) per ottenere un punto attributo"
QUEST_LEARNINGTOTRAIN_TASKGROUP_0_TASK_1,Spendi abbastanza XP in allenamento per salire di livello
QUEST_LEARNINGTOTRAIN_TASKGROUP_1_DESC,Spendi il tuo punto abilità
QUEST_LEARNINGTOTRAIN_TASKGROUP_1_TASK_0,Apri l'Albero delle abilità e usa il punto abilità appena ottenuto per sbloccare un'abilità
QUEST_LEARNINGTOTRAIN_TASKGROUP_2_DESC,Torna da Rahaner
QUEST_LEARNINGTOTRAIN_TASKGROUP_2_TASK_0,Parla con Rahaner
QUEST_LIGHTTHEWAYFINDERLINE_DESC,Aiuta Corin a posizionare e difendere i segnalatori della Linea dei Cercavia.
QUEST_LIGHTTHEWAYFINDERLINE_NAME,I fari della Linea dei Cercavia
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_0_DESC,Parla con Corin
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_0_TASK_0,Parla con Corin e offri il tuo aiuto
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_1_DESC,Posiziona il primo segnalatore
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_1_TASK_0,Posiziona un segnalatore sul crinale
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_2_DESC,Difendi il primo segnalatore
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_2_TASK_0,Difendi il segnalatore sul crinale
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_3_DESC,Posiziona il secondo segnalatore
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_3_TASK_0,Posiziona un segnalatore al guado
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_4_DESC,Difendi il secondo segnalatore
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_4_TASK_0,Difendi il segnalatore al guado
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_5_DESC,Posiziona il terzo segnalatore
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_5_TASK_0,Posiziona un segnalatore nella conca
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_6_DESC,Difendi il terzo segnalatore
QUEST_LIGHTTHEWAYFINDERLINE_TASKGROUP_6_TASK_0,Difendi il segnalatore nella conca
QUEST_LINESYOUDRAW_DESC,Rintraccia gli sciacalli che depredano i profughi e affronta chi li manovra.
QUEST_LINESYOUDRAW_NAME,I limiti da tracciare
QUEST_LINESYOUDRAW_TASKGROUP_0_DESC,Parla con i profughi
QUEST_LINESYOUDRAW_TASKGROUP_0_TASK_0,Scopri chi sono gli sciacalli
QUEST_LINESYOUDRAW_TASKGROUP_0_TASK_1,Scopri dove si trovano gli sciacalli
QUEST_LINESYOUDRAW_TASKGROUP_1_DESC,Trova la pista
QUEST_LINESYOUDRAW_TASKGROUP_1_TASK_0,Trova l'inizio delle tracce lasciate dagli sciacalli
QUEST_LINESYOUDRAW_TASKGROUP_2_DESC,Segui la pista
QUEST_LINESYOUDRAW_TASKGROUP_2_TASK_0,Segui la pista e cerca altri indizi su dove si trovano gli sciacalli
QUEST_LINESYOUDRAW_TASKGROUP_3_DESC,Raggiungi la fine della pista
QUEST_LINESYOUDRAW_TASKGROUP_3_TASK_0,Raggiungi la fine delle tracce e trova gli sciacalli
QUEST_LINESYOUDRAW_TASKGROUP_4_DESC,Affronta le guardie
QUEST_LINESYOUDRAW_TASKGROUP_4_TASK_0,Affronta le guardie e rifiuta la loro richiesta
QUEST_LINESYOUDRAW_TASKGROUP_5_DESC,Fai rapporto a Manga
QUEST_LINESYOUDRAW_TASKGROUP_5_TASK_0,Informa Manga su dove si trovano le guardie
QUEST_MAINTAININGTHEDEFENCES_DESC,Aiuta Rahaner a mantenere le mura difensive del Villaggio di Earlwood.
QUEST_MAINTAININGTHEDEFENCES_NAME,Manutenzione delle difese
QUEST_MAINTAININGTHEDEFENCES_TASKGROUP_0_DESC,Parla con Rahaner
QUEST_MAINTAININGTHEDEFENCES_TASKGROUP_0_TASK_0,Parla con Rahaner
QUEST_MAINTAININGTHEDEFENCES_TASKGROUP_1_DESC,Raccolta dei materiali
QUEST_MAINTAININGTHEDEFENCES_TASKGROUP_1_TASK_0,"Equipaggia l'Ascia da Legna di Pietra, poi raccogli Pino di Wildwood nella foresta"
QUEST_MAINTAININGTHEDEFENCES_TASKGROUP_1_TASK_1,"Equipaggia il Piccone di Pietra, poi raccogli Pietra nella foresta"
QUEST_MAINTAININGTHEDEFENCES_TASKGROUP_2_DESC,Consegna delle risorse
QUEST_MAINTAININGTHEDEFENCES_TASKGROUP_2_TASK_0,Consegna 5 unità di Pino di Wildwood e 5 di Pietra a Rahaner
QUEST_MALICIOUSWAR_DESC,Poni fine al conflitto tra i goblin e le forze della foresta.
QUEST_MALICIOUSWAR_NAME,Una guerra malvagia
QUEST_MALICIOUSWAR_TASKGROUP_0_DESC,Sconfiggi i capi
QUEST_MALICIOUSWAR_TASKGROUP_0_TASK_0,Libera il campo di battaglia corrotto
QUEST_MALICIOUSWAR_TASKGROUP_0_TASK_1,Sconfiggi i capi dei Goblin
QUEST_MEALYDETOUR_DESC,Aiuta gli avventurieri caduti nell'imboscata.
QUEST_MEALYDETOUR_NAME,Una deviazione farinosa
QUEST_MEALYDETOUR_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_MEALYDETOUR_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_MEALYDETOUR_TASKGROUP_1_DESC,Parla con i profughi
QUEST_MEALYDETOUR_TASKGROUP_1_TASK_0,Parla con i profughi
QUEST_MEASURETWICE_DESC,Aiuta Eldorian a svolgere gli incarichi assegnatigli per punizione.
QUEST_MEASURETWICE_NAME,Misure scrupolose
QUEST_MEASURETWICE_TASKGROUP_0_DESC,Registra il percorso
QUEST_MEASURETWICE_TASKGROUP_0_TASK_0,Registra il percorso al posto di guardia nei campi
QUEST_MEASURETWICE_TASKGROUP_1_DESC,Primo punto del percorso
QUEST_MEASURETWICE_TASKGROUP_1_TASK_0,Posiziona il primo campanello segnalatore
QUEST_MEASURETWICE_TASKGROUP_2_DESC,Secondo punto del percorso
QUEST_MEASURETWICE_TASKGROUP_2_TASK_0,Posiziona il secondo campanello segnalatore
QUEST_MEASURETWICE_TASKGROUP_3_DESC,Terzo punto del percorso
QUEST_MEASURETWICE_TASKGROUP_3_TASK_0,Posiziona il terzo campanello segnalatore
QUEST_MEASURETWICE_TASKGROUP_4_DESC,Quarto punto del percorso
QUEST_MEASURETWICE_TASKGROUP_4_TASK_0,Posiziona il quarto campanello segnalatore
QUEST_MEASURETWICE_TASKGROUP_5_DESC,Respingi l'incursione esplorativa
QUEST_MEASURETWICE_TASKGROUP_5_TASK_0,Respingi l'incursione esplorativa alla siepe perimetrale
QUEST_MEASURETWICE_TASKGROUP_6_DESC,Parla con Eldorian
QUEST_MEASURETWICE_TASKGROUP_6_TASK_0,Parla con Eldorian al punto finale
QUEST_MEATSTOCKPILE_DESC,Porta Carne di Bestia a Saqi per le scorte.
QUEST_MEATSTOCKPILE_NAME,Scorte di carne
QUEST_MEATSTOCKPILE_TASKGROUP_0_DESC,Dona Carne di Bestia
QUEST_MEATSTOCKPILE_TASKGROUP_0_TASK_0,Dona Carne di Bestia alla Bacheca degli incarichi
QUEST_MEMORIESOFDUSTI_DESC,Salva il profugo in trappola.
QUEST_MEMORIESOFDUSTI_NAME,Ferite fantasma
QUEST_MEMORIESOFDUSTI_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_MEMORIESOFDUSTI_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_MEMORIESOFDUSTI_TASKGROUP_1_DESC,Controlla come stanno i profughi
QUEST_MEMORIESOFDUSTI_TASKGROUP_1_TASK_0,Aiuta la ragazza spaventata
QUEST_MEMORIESOFDUSTII_DESC,Salva il profugo in trappola.
QUEST_MEMORIESOFDUSTII_NAME,Paura accecante
QUEST_MEMORIESOFDUSTII_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_MEMORIESOFDUSTII_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_MEMORIESOFDUSTII_TASKGROUP_1_DESC,Controlla come stanno i profughi
QUEST_MEMORIESOFDUSTII_TASKGROUP_1_TASK_0,Rassicura la madre e il bambino
QUEST_MEMORIESOFDUSTIII_DESC,Salva il profugo in trappola.
QUEST_MEMORIESOFDUSTIII_NAME,Ricordi di polvere
QUEST_MEMORIESOFDUSTIII_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_MEMORIESOFDUSTIII_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_MEMORIESOFDUSTIII_TASKGROUP_1_DESC,Controlla come stanno i profughi
QUEST_MEMORIESOFDUSTIII_TASKGROUP_1_TASK_0,Parla con l'uomo smarrito
QUEST_MYRLLSLAMENT_DESC,Aiuta Myrll distruggendo il Cuore corrotto.
QUEST_MYRLLSLAMENT_NAME,Il lamento di Myrll
QUEST_MYRLLSLAMENT_TASKGROUP_0_DESC,Trova e distruggi il Cuore corrotto
QUEST_MYRLLSLAMENT_TASKGROUP_0_TASK_0,Distruggi il Cuore corrotto
QUEST_MYRLLSLAMENT_TASKGROUP_1_DESC,Fai rapporto
QUEST_MYRLLSLAMENT_TASKGROUP_1_TASK_0,Torna da Myrll
QUEST_NAMINGFALSEGOODS_DESC,Aiuta Myrll a verificare le voci che ha sentito.
QUEST_NAMINGFALSEGOODS_NAME,Un nome ai falsi beni
QUEST_NAMINGFALSEGOODS_TASKGROUP_0_DESC,Controlla il sentiero
QUEST_NAMINGFALSEGOODS_TASKGROUP_0_TASK_0,Assicurati che il Sentiero Silenzioso sia sicuro
QUEST_NAMINGFALSEGOODS_TASKGROUP_1_DESC,Metti al sicuro il sentiero
QUEST_NAMINGFALSEGOODS_TASKGROUP_1_TASK_0,Appendi un sonaglio lungo il sentiero
QUEST_NAMINGFALSEGOODS_TASKGROUP_2_DESC,Controlla il nido
QUEST_NAMINGFALSEGOODS_TASKGROUP_2_TASK_0,Controlla se nel nido ci sono illusioni
QUEST_NAMINGFALSEGOODS_TASKGROUP_3_DESC,Ripara il nido
QUEST_NAMINGFALSEGOODS_TASKGROUP_3_TASK_0,Intreccia di nuovo il nido per i piccoli
QUEST_NAMINGFALSEGOODS_TASKGROUP_4_DESC,Controlla il boschetto
QUEST_NAMINGFALSEGOODS_TASKGROUP_4_TASK_0,Cerca un campione del marciume nel Boschetto dei Funghi Luminosi
QUEST_NAMINGFALSEGOODS_TASKGROUP_5_DESC,Bonifica il boschetto
QUEST_NAMINGFALSEGOODS_TASKGROUP_5_TASK_0,Libera il boschetto dal marciume
QUEST_NAMINGFALSEGOODS_TASKGROUP_6_DESC,Proteggi il boschetto
QUEST_NAMINGFALSEGOODS_TASKGROUP_6_TASK_0,Metti al sicuro il boschetto risistemando la pietra del cammino
QUEST_NAMINGFALSEGOODS_TASKGROUP_7_DESC,Fai rapporto
QUEST_NAMINGFALSEGOODS_TASKGROUP_7_TASK_0,Torna da Myrll nel Santuario
QUEST_NEWLESSONS_DESC,Fuggi dalle caverne e accampati con il vecchio mago.
QUEST_NEWLESSONS_NAME,Nuove lezioni
QUEST_NEWLESSONS_TASKGROUP_0_DESC,Segui il passaggio verso l'uscita
QUEST_NEWLESSONS_TASKGROUP_0_TASK_0,Esci dalle caverne
QUEST_NEWLESSONS_TASKGROUP_1_DESC,Orientati
QUEST_NEWLESSONS_TASKGROUP_1_TASK_0,Esplora il campo
QUEST_NEWLESSONS_TASKGROUP_2_DESC,Finalmente al sicuro
QUEST_NEWLESSONS_TASKGROUP_2_TASK_0,Parla con il mago
QUEST_NEWLESSONS_TASKGROUP_3_DESC,Allestimento del campo
QUEST_NEWLESSONS_TASKGROUP_3_TASK_0,"Vai nel menu, apri il Diario delle missioni e completa la missione ""Le basi della costruzione"""
QUEST_NEWLESSONS_TASKGROUP_4_DESC,Controlla come sta il vecchio mago
QUEST_NEWLESSONS_TASKGROUP_4_TASK_0,Torna da Faustas
QUEST_NEWLESSONS_TASKGROUP_5_DESC,Trova il Varco
QUEST_NEWLESSONS_TASKGROUP_5_TASK_0,Trova Faustas al Varco
QUEST_NEWLESSONSBUILDINGTUTORIAL_DESC,Costruisci la tua prima dimora e impara le basi della cucina.
QUEST_NEWLESSONSBUILDINGTUTORIAL_NAME,Le basi della costruzione
QUEST_NEWLESSONSBUILDINGTUTORIAL_TASKGROUP_0_DESC,Costruisci la tua prima dimora
QUEST_NEWLESSONSBUILDINGTUTORIAL_TASKGROUP_0_TASK_0,Smonta il campo per ricavare risorse e costruisci la tua tenda.
QUEST_NEWLESSONSBUILDINGTUTORIAL_TASKGROUP_1_DESC,Le basi della cucina
QUEST_NEWLESSONSBUILDINGTUTORIAL_TASKGROUP_1_TASK_0,Costruisci un Falò e prepara un Nucleo di Droop Arrostito
QUEST_NEWLESSONSP2_DESC,Usa il Varco per raggiungere il Villaggio di Earlwood.
QUEST_NEWLESSONSP2_NAME,Arrivo al Villaggio di Earlwood
QUEST_NEWLESSONSP2_TASKGROUP_0_DESC,Teletrasportati al Villaggio di Earlwood
QUEST_NEWLESSONSP2_TASKGROUP_0_TASK_0,Usa il viaggio rapido per Earlwood
QUEST_OPENINGTHETHRONEPATH_DESC,Aiuta il campo avanzato a preparare la via verso il Trono della Foresta.
QUEST_OPENINGTHETHRONEPATH_NAME,La via verso il Trono
QUEST_OPENINGTHETHRONEPATH_TASKGROUP_0_DESC,Aiuta gli abitanti del campo avanzato
QUEST_OPENINGTHETHRONEPATH_TASKGROUP_0_TASK_0,"Completa la missione ""Via libera"""
QUEST_OPENINGTHETHRONEPATH_TASKGROUP_0_TASK_1,"Completa la missione ""Chiavi di corteccia e pietra"""
QUEST_OPENINGTHETHRONEPATH_TASKGROUP_0_TASK_2,"Completa la missione ""I fari della Linea dei Cercavia"""
QUEST_OPENINGTHETHRONEPATH_TASKGROUP_1_DESC,Controlla come sta Alaric
QUEST_OPENINGTHETHRONEPATH_TASKGROUP_1_TASK_0,Fai rapporto ad Alaric per ottenere l'autorizzazione all'assalto
QUEST_OPENTHEBOOKS_DESC,Recupera i registri del razionamento di Earlwood per ripristinare un'equa distribuzione delle risorse.
QUEST_OPENTHEBOOKS_NAME,Registri aperti
QUEST_OPENTHEBOOKS_TASKGROUP_0_DESC,Recupera i registri delle razioni
QUEST_OPENTHEBOOKS_TASKGROUP_0_TASK_0,Cerca i registri delle razioni nella carovana dei documenti distrutta
QUEST_OPENTHEBOOKS_TASKGROUP_1_DESC,Metti al sicuro la scorta
QUEST_OPENTHEBOOKS_TASKGROUP_1_TASK_0,Sconfiggi i saccheggiatori goblin e metti al sicuro la scorta
QUEST_OPENTHEBOOKS_TASKGROUP_2_DESC,Torna da Saqi
QUEST_OPENTHEBOOKS_TASKGROUP_2_TASK_0,Consegna i registri e i sigilli a Saqi
QUEST_PERFECTAMBUSH_DESC,Indaga sull'ovvia imboscata.
QUEST_PERFECTAMBUSH_NAME,L'imboscata perfetta
QUEST_PERFECTAMBUSH_TASKGROUP_0_DESC,Esamina l'imboscata
QUEST_PERFECTAMBUSH_TASKGROUP_0_TASK_0,Indaga sull'ovvia imboscata
QUEST_PERFECTAMBUSH_TASKGROUP_1_DESC,Uccidi i Goblin
QUEST_PERFECTAMBUSH_TASKGROUP_1_TASK_0,Uccidi i Goblin
QUEST_PITCHINGIN_DESC,Consulta la Bacheca degli incarichi nella Sede della Gilda per scoprire come puoi ancora aiutare.
QUEST_PITCHINGIN_NAME,Una mano in più
QUEST_PITCHINGIN_TASKGROUP_0_DESC,Consulta la Bacheca degli incarichi
QUEST_PITCHINGIN_TASKGROUP_0_TASK_0,Consulta la Bacheca degli incarichi nella Sede della Gilda
QUEST_REFUGGEEVERYDAYI_DESC,Libera il campo abbandonato per i futuri profughi.
QUEST_REFUGGEEVERYDAYI_NAME,Vita da profughi
QUEST_REFUGGEEVERYDAYI_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_REFUGGEEVERYDAYI_TASKGROUP_0_TASK_0,Uccidi gli invasori goblin
QUEST_REFUGGEEVERYDAYII_DESC,Proteggi i profughi dagli invasori goblin.
QUEST_REFUGGEEVERYDAYII_NAME,Vita da profughi
QUEST_REFUGGEEVERYDAYII_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_REFUGGEEVERYDAYII_TASKGROUP_0_TASK_0,Uccidi gli invasori goblin
QUEST_REFUGGEEVERYDAYII_TASKGROUP_1_DESC,Parla con i profughi
QUEST_REFUGGEEVERYDAYII_TASKGROUP_1_TASK_0,Parla con i profughi
QUEST_RESCUETHEREFUGEES2I_DESC,Salva i profughi caduti nell'imboscata.
QUEST_RESCUETHEREFUGEES2I_NAME,Il salvataggio dei profughi
QUEST_RESCUETHEREFUGEES2I_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_RESCUETHEREFUGEES2I_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_RESCUETHEREFUGEES2I_TASKGROUP_1_DESC,Parla con i profughi
QUEST_RESCUETHEREFUGEES2I_TASKGROUP_1_TASK_0,Parla con i profughi
QUEST_RESCUETHEREFUGEES2II_DESC,Salva i profughi caduti nell'imboscata.
QUEST_RESCUETHEREFUGEES2II_NAME,Il salvataggio dei profughi
QUEST_RESCUETHEREFUGEES2II_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_RESCUETHEREFUGEES2II_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_RESCUETHEREFUGEES2II_TASKGROUP_1_DESC,Parla con i profughi
QUEST_RESCUETHEREFUGEES2II_TASKGROUP_1_TASK_0,Parla con i profughi
QUEST_RESCUETHEREFUGEES2III_DESC,Salva i profughi caduti nell'imboscata.
QUEST_RESCUETHEREFUGEES2III_NAME,Il salvataggio dei profughi
QUEST_RESCUETHEREFUGEES2III_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_RESCUETHEREFUGEES2III_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_RESCUETHEREFUGEES2III_TASKGROUP_1_DESC,Parla con i profughi
QUEST_RESCUETHEREFUGEES2III_TASKGROUP_1_TASK_0,Parla con i profughi
QUEST_RESCUETHEREFUGEES2IV_DESC,Salva i profughi caduti nell'imboscata.
QUEST_RESCUETHEREFUGEES2IV_NAME,Il salvataggio dei profughi
QUEST_RESCUETHEREFUGEES2IV_TASKGROUP_0_DESC,Uccidi i Goblin
QUEST_RESCUETHEREFUGEES2IV_TASKGROUP_0_TASK_0,Uccidi i Goblin
QUEST_RESCUETHEREFUGEES2IV_TASKGROUP_1_DESC,Parla con i profughi
QUEST_RESCUETHEREFUGEES2IV_TASKGROUP_1_TASK_0,Parla con i profughi
QUEST_RETURNTOTHEFORESTTHRONE_DESC,Rivivi la battaglia contro il Re della Foresta.
QUEST_RETURNTOTHEFORESTTHRONE_NAME,Ritorno al Trono della Foresta
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_0_DESC,Inizia la prova
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_0_TASK_0,Entra nel Sentiero della Foresta
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_1_DESC,Fatti strada nella corruzione
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_1_TASK_0,Uccidi i mostri per aprire la via
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_10_DESC,Prosegui la prova
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_10_TASK_0,Prosegui lungo il sentiero
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_11_DESC,Fatti strada nella corruzione
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_11_TASK_0,Uccidi i mostri per aprire la via
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_12_DESC,Prosegui la prova
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_12_TASK_0,Prosegui lungo il sentiero
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_13_DESC,Uccidi il Re
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_13_TASK_0,Sconfiggi il Re della Foresta corrotto
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_2_DESC,Prosegui la prova
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_2_TASK_0,Prosegui lungo il sentiero
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_3_DESC,Fatti strada nella corruzione
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_3_TASK_0,Uccidi i mostri per aprire la via
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_4_DESC,Prosegui la prova
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_4_TASK_0,Prosegui lungo il sentiero
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_5_DESC,Fatti strada nella corruzione
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_5_TASK_0,Uccidi i mostri per aprire la via
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_6_DESC,Prosegui la prova
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_6_TASK_0,Prosegui lungo il sentiero
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_7_DESC,Fatti strada nella corruzione
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_7_TASK_0,Uccidi i mostri per aprire la via
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_8_DESC,Prosegui la prova
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_8_TASK_0,Prosegui lungo il sentiero
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_9_DESC,Fatti strada nella corruzione
QUEST_RETURNTOTHEFORESTTHRONE_TASKGROUP_9_TASK_0,Uccidi i mostri per aprire la via
QUEST_RITEOFCLEARWILL_DESC,Aiuta Heimen Thaldrik a compiere l'antico rito.
QUEST_RITEOFCLEARWILL_NAME,Il rito della volontà limpida
QUEST_RITEOFCLEARWILL_TASKGROUP_0_DESC,Incontra Heimen
QUEST_RITEOFCLEARWILL_TASKGROUP_0_TASK_0,Incontra Heimen nella radura segnata
QUEST_RITEOFCLEARWILL_TASKGROUP_1_DESC,Attiva le pietre protettive
QUEST_RITEOFCLEARWILL_TASKGROUP_1_TASK_0,Attiva le pietre protettive per iniziare il rito
QUEST_RITEOFCLEARWILL_TASKGROUP_2_DESC,Difendi Heimen
QUEST_RITEOFCLEARWILL_TASKGROUP_2_TASK_0,Difendi Heimen mentre celebra il rito
QUEST_RITEOFCLEARWILL_TASKGROUP_3_DESC,Sconfiggi il guardiano
QUEST_RITEOFCLEARWILL_TASKGROUP_3_TASK_0,Sconfiggi il Guardiano corrotto
QUEST_RITEOFCLEARWILL_TASKGROUP_4_DESC,Stabilizza le protezioni
QUEST_RITEOFCLEARWILL_TASKGROUP_4_TASK_0,Stabilizza le pietre protettive
QUEST_RITEOFCLEARWILL_TASKGROUP_5_DESC,Parla con Heimen
QUEST_RITEOFCLEARWILL_TASKGROUP_5_TASK_0,Parla con Heimen del rituale
QUEST_RIVERCALLERBOUNTY_DESC,Metti a tacere la Rivercaller che scatena la frenesia nel fiume.
QUEST_RIVERCALLERBOUNTY_NAME,Taglia sulla Rivercaller
QUEST_RIVERCALLERBOUNTY_TASKGROUP_0_DESC,Uccidi la Rivercaller
QUEST_RIVERCALLERBOUNTY_TASKGROUP_0_TASK_0,Sconfiggi la Rivercaller e i suoi droop
QUEST_RIVERCALLERBOUNTY2_DESC,Metti a tacere la Rivercaller che scatena la frenesia nel fiume.
QUEST_RIVERCALLERBOUNTY2_NAME,Taglia sulla Rivercaller
QUEST_RIVERCALLERBOUNTY2_TASKGROUP_0_DESC,Uccidi la Rivercaller
QUEST_RIVERCALLERBOUNTY2_TASKGROUP_0_TASK_0,Sconfiggi la Rivercaller e i suoi droop
QUEST_RIVERCALLERBYTHERIVER_DESC,Una Rivercaller impazzita ha costretto ad anticipare il raccolto di Thaumablossom.
QUEST_RIVERCALLERBYTHERIVER_NAME,La Rivercaller al fiume
QUEST_RIVERCALLERBYTHERIVER_TASKGROUP_0_DESC,Dai la caccia alla Rivercaller
QUEST_RIVERCALLERBYTHERIVER_TASKGROUP_0_TASK_0,Sconfiggi la Rivercaller e i suoi droop
QUEST_ROADPATROL_DESC,Pattuglia la strada principale e riferisci alla Gilda i movimenti dei goblin.
QUEST_ROADPATROL_NAME,Pattuglia sulla strada
QUEST_ROADPATROL_TASKGROUP_0_DESC,Perlustra la zona
QUEST_ROADPATROL_TASKGROUP_0_TASK_0,Perlustra la strada vicino al Villaggio di Earlwood
QUEST_ROADPATROL_TASKGROUP_0_TASK_1,Perlustra la strada vicino al Pozzo del Cammino
QUEST_ROADPATROL_TASKGROUP_0_TASK_2,Perlustra la strada vicino all'Ingresso della Foresta
QUEST_ROOTWEAVERBOUNTY_DESC,Trova la Tessiradici e distruggi le sue trappole.
QUEST_ROOTWEAVERBOUNTY_NAME,Taglia sulla Tessiradici
QUEST_ROOTWEAVERBOUNTY_TASKGROUP_0_DESC,Uccidi la Tessiradici
QUEST_ROOTWEAVERBOUNTY_TASKGROUP_0_TASK_0,Uccidi la Tessiradici
QUEST_ROOTWEAVERBOUNTY_TASKGROUP_0_TASK_1,Uccidi il Treant
QUEST_ROOTWEAVERBOUNTY2_DESC,Trova la Tessiradici e distruggi le sue trappole.
QUEST_ROOTWEAVERBOUNTY2_NAME,Taglia sulla Tessiradici
QUEST_ROOTWEAVERBOUNTY2_TASKGROUP_0_DESC,Uccidi la Tessiradici
QUEST_ROOTWEAVERBOUNTY2_TASKGROUP_0_TASK_0,Uccidi la Tessiradici
QUEST_ROOTWEAVERBOUNTY2_TASKGROUP_0_TASK_1,Uccidi il Treant
QUEST_RUINSRESEARCEHRI_DESC,Recupera gli appunti dello studioso delle rovine.
QUEST_RUINSRESEARCEHRI_NAME,Lo studioso delle rovine I
QUEST_RUINSRESEARCEHRI_TASKGROUP_0_DESC,Recupera gli appunti
QUEST_RUINSRESEARCEHRI_TASKGROUP_0_TASK_0,Trova il primo appunto
QUEST_RUINSRESEARCEHRI_TASKGROUP_0_TASK_1,Trova il secondo appunto
QUEST_RUINSRESEARCEHRI_TASKGROUP_0_TASK_2,Trova il terzo appunto
QUEST_RUINSRESEARCEHRII_DESC,Recupera gli appunti dello studioso delle rovine.
QUEST_RUINSRESEARCEHRII_NAME,Lo studioso delle rovine II
QUEST_RUINSRESEARCEHRII_TASKGROUP_0_DESC,Recupera gli appunti
QUEST_RUINSRESEARCEHRII_TASKGROUP_0_TASK_0,Trova il quarto appunto
QUEST_RUINSRESEARCEHRII_TASKGROUP_0_TASK_1,Trova il quinto appunto
QUEST_RUINSRESEARCEHRII_TASKGROUP_0_TASK_2,Trova il sesto appunto
QUEST_RUINSRESEARCEHRIII_DESC,Recupera gli appunti dello studioso delle rovine.
QUEST_RUINSRESEARCEHRIII_NAME,Lo studioso delle rovine III
