Key,Text
INTERACT_WILDWOODFORESTP_ITEM_6A1D34,"L'architettura corrisponde a ciò che già sappiamo dell'antica fede, ma qui l'immagine ricorrente del cervo ha un rilievo insolito. Questo sito sembra aver dato al simbolo molta più importanza degli altri che ho studiato."
INTERACT_WILDWOODFORESTP_ITEM_74DB10,"Grazie dell'aiuto. Se non fossimo tornati vivi al campo, Corin ci avrebbe tagliato la testa."
INTERACT_WILDWOODFORESTP_ITEM_7682E0,La lastra reca un testo in elfico antico. Non riesci a leggerlo.
INTERACT_WILDWOODFORESTP_ITEM_7682E0_2,Un imponente uovo degli Antichi riposa tra pietre sgretolate.
INTERACT_WILDWOODFORESTP_ITEM_7682E0_23F8CA,"Davanti a te, in un antico tempio elfico, sorge un Sacrario dedicato a una figura sconosciuta, dalle sembianze di un grande cervo."
INTERACT_WILDWOODFORESTP_ITEM_7682E0_3A8A45,Davanti a te si estendono antiche rovine elfiche.
INTERACT_WILDWOODFORESTP_ITEM_7682E0_5E0C68,Un tempo qualcuno chiamava casa questo posto. Ora restano solo rovine.
INTERACT_WILDWOODFORESTP_ITEM_7682E0_NOTIF,Hai appreso informazioni sulla Pozza del Ricordo.
INTERACT_WILDWOODFORESTP_ITEM_7682E0_NOTIF_2,Hai appreso informazioni sull'Uovo dell'Antico Gigante.
INTERACT_WILDWOODFORESTP_ITEM_7682E0_NOTIF_23F8CA,Hai appreso informazioni sulla Corte dei Frammenti.
INTERACT_WILDWOODFORESTP_ITEM_7682E0_NOTIF_3A8A45,Hai appreso informazioni sulle Rovine del Lamento Perduto
INTERACT_WILDWOODFORESTP_ITEM_7682E0_NOTIF_5E0C68,Hai appreso informazioni sulle Fattorie Abbandonate
