NPC_HEIMENTHALDRIK_PLAYER_c6f68531-449b-4fdf-88aa-57cb2833b690_BASE	Hai visto quelle rovine elfiche nel cuore della foresta?
NPC_HEIMENTHALDRIK_PLAYER_c9fd6c98-c942-4f38-9b84-79052d84450b_HEROIC	Per sopravvivere dovevano agire. Questo giustifica la loro scelta.
NPC_HEIMENTHALDRIK_PLAYER_c9fd6c98-c942-4f38-9b84-79052d84450b_JOKER	Prima si sopravvive, poi si trovano le giustificazioni. Pare funzioni così.
NPC_HEIMENTHALDRIK_PLAYER_c9fd6c98-c942-4f38-9b84-79052d84450b_SCHOLAR	Hanno abbattuto per sopravvivere. La sopravvivenza costituisce di per sé un'autorizzazione.
NPC_HEIMENTHALDRIK_PLAYER_c9fd6c98-c942-4f38-9b84-79052d84450b_STOIC	L'hanno fatto per sopravvivere. È giustificato.
NPC_HEIMENTHALDRIK_PLAYER_cbacba2d-2cf5-4875-b954-9569fef26f44_BASE	Mi fa piacere che possiamo passare più tempo insieme.
NPC_HEIMENTHALDRIK_PLAYER_cc3b089d-2aec-4fd5-8667-8389b0ae1f13_HEROIC	Per quale scopo le rovine sono state nascoste sotto terra?
NPC_HEIMENTHALDRIK_PLAYER_cc3b089d-2aec-4fd5-8667-8389b0ae1f13_JOKER	Chi ha pensato che seppellire le rovine fosse una grande idea?
NPC_HEIMENTHALDRIK_PLAYER_cc3b089d-2aec-4fd5-8667-8389b0ae1f13_SCHOLAR	Perché costruire così in profondità? Non si seppellisce una città senza motivo.
NPC_HEIMENTHALDRIK_PLAYER_cc3b089d-2aec-4fd5-8667-8389b0ae1f13_STOIC	Perché le rovine sono sottoterra?
NPC_HEIMENTHALDRIK_PLAYER_cf912ff5-5f43-4fe9-9bda-a923ae40d41a_HEROIC	Sì, è fra le persone più ospitali che abbia mai incontrato.
NPC_HEIMENTHALDRIK_PLAYER_cf912ff5-5f43-4fe9-9bda-a923ae40d41a_JOKER	Sì, mai conosciuta un'anima più ospitale. Darebbe il benvenuto a un assedio.
NPC_HEIMENTHALDRIK_PLAYER_cf912ff5-5f43-4fe9-9bda-a923ae40d41a_SCHOLAR	Sì. Poche persone che ho incontrato sanno offrire un'accoglienza tanto completa.
NPC_HEIMENTHALDRIK_PLAYER_cf912ff5-5f43-4fe9-9bda-a923ae40d41a_STOIC	Sì. È una delle persone più ospitali che conosca.
NPC_HEIMENTHALDRIK_PLAYER_d06074cf-20fd-47b5-bbc9-ebd7cc0ddc1c_HEROIC	Porta le tue capacità. Fiducia e amicizia sono un peso in più.
NPC_HEIMENTHALDRIK_PLAYER_d06074cf-20fd-47b5-bbc9-ebd7cc0ddc1c_JOKER	Le capacità bastano. L'amicizia è un lusso di cui possiamo fare a meno.
NPC_HEIMENTHALDRIK_PLAYER_d06074cf-20fd-47b5-bbc9-ebd7cc0ddc1c_SCHOLAR	Questo accordo richiede competenze. Il resto è facoltativo.
NPC_HEIMENTHALDRIK_PLAYER_d06074cf-20fd-47b5-bbc9-ebd7cc0ddc1c_STOIC	Servono solo capacità. Non fiducia o amicizia.
NPC_HEIMENTHALDRIK_PLAYER_d2ae8ee4-5eb2-48cd-94b7-b6e365274973_HEROIC	Quale strada sceglierai adesso?
NPC_HEIMENTHALDRIK_PLAYER_d2ae8ee4-5eb2-48cd-94b7-b6e365274973_JOKER	E adesso, un bis o un'uscita in punta di piedi?
NPC_HEIMENTHALDRIK_PLAYER_d2ae8ee4-5eb2-48cd-94b7-b6e365274973_SCHOLAR	Quale azione intraprenderai ora?
NPC_HEIMENTHALDRIK_PLAYER_d2ae8ee4-5eb2-48cd-94b7-b6e365274973_STOIC	Cosa farai ora?
NPC_HEIMENTHALDRIK_PLAYER_d37a7403-9818-4872-92c9-5f2962e1b86b_HEROIC	Basta filosofia. Leggila.
NPC_HEIMENTHALDRIK_PLAYER_d37a7403-9818-4872-92c9-5f2962e1b86b_JOKER	La filosofia dopo, quando c'è la birra. Leggi questa roba.
NPC_HEIMENTHALDRIK_PLAYER_d37a7403-9818-4872-92c9-5f2962e1b86b_SCHOLAR	La filosofia dopo le prove. Leggila.
NPC_HEIMENTHALDRIK_PLAYER_d37a7403-9818-4872-92c9-5f2962e1b86b_STOIC	Basta. Leggi.
NPC_HEIMENTHALDRIK_PLAYER_d48e4052-07a1-4fa2-a435-9a65c961b2a9_BASE	Raccontami qualcosa di più di te.
NPC_HEIMENTHALDRIK_PLAYER_d4f78b04-06a2-4133-8ac3-ab72c624a0ba_HEROIC	Qualunque cosa fosse, il suo significato è morto con chi l'ha creata.
NPC_HEIMENTHALDRIK_PLAYER_d4f78b04-06a2-4133-8ac3-ab72c624a0ba_JOKER	Qualunque cosa fosse, il significato è colato via un bel pezzo fa.
NPC_HEIMENTHALDRIK_PLAYER_d4f78b04-06a2-4133-8ac3-ab72c624a0ba_SCHOLAR	Qualunque cosa fosse, il suo scopo ormai è privo di significato.
NPC_HEIMENTHALDRIK_PLAYER_d4f78b04-06a2-4133-8ac3-ab72c624a0ba_STOIC	Qualunque cosa fosse, ora non significa nulla.
NPC_HEIMENTHALDRIK_PLAYER_d88058bc-291d-4e37-a1ad-1a8513c1872d_HEROIC	Ancora uno, e poi basta alberi.
NPC_HEIMENTHALDRIK_PLAYER_d88058bc-291d-4e37-a1ad-1a8513c1872d_JOKER	Ancora un albero. Dopo comincio a farmi pagare a ghianda.
NPC_HEIMENTHALDRIK_PLAYER_d88058bc-291d-4e37-a1ad-1a8513c1872d_SCHOLAR	Ancora uno, poi la ricerca si conclude, qualunque sia il risultato.
NPC_HEIMENTHALDRIK_PLAYER_d88058bc-291d-4e37-a1ad-1a8513c1872d_STOIC	Ancora uno. Poi ho finito.
NPC_HEIMENTHALDRIK_PLAYER_e2c81d11-6bd8-45a5-8302-3ff5342ba153_HEROIC	Il mistero può aspettare. Ora conta soprattutto sopravvivere.
NPC_HEIMENTHALDRIK_PLAYER_e2c81d11-6bd8-45a5-8302-3ff5342ba153_JOKER	Il mistero è sopravvalutato. L'unica ambizione è uscirne vivi.
NPC_HEIMENTHALDRIK_PLAYER_e2c81d11-6bd8-45a5-8302-3ff5342ba153_SCHOLAR	Le risposte possono attendere il proprio turno. La sopravvivenza no.
NPC_HEIMENTHALDRIK_PLAYER_e2c81d11-6bd8-45a5-8302-3ff5342ba153_STOIC	Misteri e risposte non contano. Prima sopravvivere.
NPC_HEIMENTHALDRIK_PLAYER_e4a905d6-d9a9-4943-a04b-8932fcd8c418_BASE	Che tipo di incantesimi sai creare?
NPC_HEIMENTHALDRIK_PLAYER_e5b5775c-1a83-47f9-bec4-0d6ab7e7fbfb_HEROIC	Quel che è fatto è fatto. Tieni la testa alta e guarda avanti.
NPC_HEIMENTHALDRIK_PLAYER_e5b5775c-1a83-47f9-bec4-0d6ab7e7fbfb_JOKER	Quel che è fatto è fatto. Inutile tirare i fili vecchi.
NPC_HEIMENTHALDRIK_PLAYER_e5b5775c-1a83-47f9-bec4-0d6ab7e7fbfb_SCHOLAR	Quel che è fatto è fatto. Rifletterci ora serve a poco.
NPC_HEIMENTHALDRIK_PLAYER_e5b5775c-1a83-47f9-bec4-0d6ab7e7fbfb_STOIC	Quel che è fatto è fatto. Non rimuginarci.
NPC_HEIMENTHALDRIK_PLAYER_e9a6c5f2-3b2d-49d0-8a94-e45be1d8c423_HEROIC	Combatto la corruzione e ne cerco l'origine. Chi sei?
NPC_HEIMENTHALDRIK_PLAYER_e9a6c5f2-3b2d-49d0-8a94-e45be1d8c423_JOKER	Sono qui a dare la caccia alla corruzione, e invece trovo te. Chi sei?
NPC_HEIMENTHALDRIK_PLAYER_e9a6c5f2-3b2d-49d0-8a94-e45be1d8c423_SCHOLAR	Sto risalendo alla fonte della corruzione. E tu saresti?
NPC_HEIMENTHALDRIK_PLAYER_e9a6c5f2-3b2d-49d0-8a94-e45be1d8c423_STOIC	Cerco l'origine della corruzione. Chi sei?
NPC_HEIMENTHALDRIK_PLAYER_eabb2061-dc7a-459a-b9fc-51a829d36881_HEROIC	È arrivata fino a te. Non è perduta.
NPC_HEIMENTHALDRIK_PLAYER_eabb2061-dc7a-459a-b9fc-51a829d36881_JOKER	Perduta nell'eternità, dice. All'unico che l'ha trovata. Ah, i poeti.
NPC_HEIMENTHALDRIK_PLAYER_eabb2061-dc7a-459a-b9fc-51a829d36881_SCHOLAR	La dichiara perduta, eppure ha trovato un lettore. L'affermazione si contraddice.
NPC_HEIMENTHALDRIK_PLAYER_eabb2061-dc7a-459a-b9fc-51a829d36881_STOIC	Ti ha raggiunto. Non è perduta.
NPC_HEIMENTHALDRIK_PLAYER_efcc149a-7481-4371-b143-21e6659292c7_HEROIC	Dunque non sai spiegare come la corruzione sia riuscita a entrare?
NPC_HEIMENTHALDRIK_PLAYER_efcc149a-7481-4371-b143-21e6659292c7_JOKER	Quindi la corruzione è sgusciata dentro e ti sei perso il suo ingresso?
NPC_HEIMENTHALDRIK_PLAYER_efcc149a-7481-4371-b143-21e6659292c7_SCHOLAR	Il punto d'ingresso della corruzione ti è dunque ancora ignoto?
NPC_HEIMENTHALDRIK_PLAYER_efcc149a-7481-4371-b143-21e6659292c7_STOIC	Quindi non sai come sia entrata la corruzione?
NPC_HEIMENTHALDRIK_PLAYER_f32604e5-c7dc-4dca-9010-f442f0010479_HEROIC	Potevi avvertirmi che ci sarebbero voluti anni, ma porterò l'opera fino in fondo.
NPC_HEIMENTHALDRIK_PLAYER_f32604e5-c7dc-4dca-9010-f442f0010479_JOKER	Hai saltato la parte degli anni. Un dettaglio comodo da seppellire.
NPC_HEIMENTHALDRIK_PLAYER_f32604e5-c7dc-4dca-9010-f442f0010479_SCHOLAR	Hai omesso che l'effetto avrebbe richiesto anni per manifestarsi.
NPC_HEIMENTHALDRIK_PLAYER_f32604e5-c7dc-4dca-9010-f442f0010479_STOIC	Non avevi detto che ci sarebbero voluti anni.
NPC_HEIMENTHALDRIK_PLAYER_f41d4316-d40e-4521-9f60-a489abda84e9_HEROIC	Come posso mettere a disposizione la mia forza?
NPC_HEIMENTHALDRIK_PLAYER_f41d4316-d40e-4521-9f60-a489abda84e9_JOKER	Come posso dare una mano prima che la festa si animi troppo?
NPC_HEIMENTHALDRIK_PLAYER_f41d4316-d40e-4521-9f60-a489abda84e9_SCHOLAR	Dove sarebbero più utili altre due mani?
NPC_HEIMENTHALDRIK_PLAYER_f41d4316-d40e-4521-9f60-a489abda84e9_STOIC	Come posso aiutare?
NPC_HEIMENTHALDRIK_PLAYER_f47fc42a-4d4d-47e6-9562-8faf88ec07be_HEROIC	Non mi serve la sua fiducia, né quella di altri, per percorrere la mia strada.
NPC_HEIMENTHALDRIK_PLAYER_f47fc42a-4d4d-47e6-9562-8faf88ec07be_JOKER	Non mi serve la sua fiducia. Né quella di nessun altro, prima che tu chieda.
NPC_HEIMENTHALDRIK_PLAYER_f47fc42a-4d4d-47e6-9562-8faf88ec07be_SCHOLAR	La sua fiducia non è un requisito. Quella di nessuno lo è.
NPC_HEIMENTHALDRIK_PLAYER_f47fc42a-4d4d-47e6-9562-8faf88ec07be_STOIC	Non mi serve la sua fiducia. Né quella di altri.
NPC_HEIMENTHALDRIK_PLAYER_f5036706-bc65-47cc-a00b-c0defa79b0e2_BASE	Hai visto quel gigantesco uovo di pietra nella foresta?
NPC_HEIMENTHALDRIK_PLAYER_f57d5876-0163-4ea2-842a-a2cbc5715334_HEROIC	Se è necessario, allora parla in fretta.
NPC_HEIMENTHALDRIK_PLAYER_f57d5876-0163-4ea2-842a-a2cbc5715334_JOKER	Se ci tieni tanto, sputa il rospo alla svelta.
NPC_HEIMENTHALDRIK_PLAYER_f57d5876-0163-4ea2-842a-a2cbc5715334_SCHOLAR	Allora sii rapido e preciso.
NPC_HEIMENTHALDRIK_PLAYER_f57d5876-0163-4ea2-842a-a2cbc5715334_STOIC	Parla in fretta, allora.
NPC_HEIMENTHALDRIK_PLAYER_f5f86195-33b1-46f5-b7d8-e144608df1d1_HEROIC	Dimmi il compito e me ne farò carico.
NPC_HEIMENTHALDRIK_PLAYER_f5f86195-33b1-46f5-b7d8-e144608df1d1_JOKER	Mettimi al lavoro. Piano, però: mi vengono i lividi.
NPC_HEIMENTHALDRIK_PLAYER_f5f86195-33b1-46f5-b7d8-e144608df1d1_SCHOLAR	Qual è la prima esigenza della ricerca?
NPC_HEIMENTHALDRIK_PLAYER_f5f86195-33b1-46f5-b7d8-e144608df1d1_STOIC	Come posso aiutare?
NPC_HEIMENTHALDRIK_PLAYER_f8c902cc-753f-4c8d-8265-c4646aa3c180_HEROIC	Quale messaggio racchiude il brano?
NPC_HEIMENTHALDRIK_PLAYER_f8c902cc-753f-4c8d-8265-c4646aa3c180_JOKER	Che segreti ci sussurra questo brano?
NPC_HEIMENTHALDRIK_PLAYER_f8c902cc-753f-4c8d-8265-c4646aa3c180_SCHOLAR	Leggimelo. Parola per parola.
NPC_HEIMENTHALDRIK_PLAYER_f8c902cc-753f-4c8d-8265-c4646aa3c180_STOIC	Cosa dice il brano?
NPC_HEIMENTHALDRIK_PLAYER_f9c6b540-4b82-41ac-b116-fca5f0e208d6_HEROIC	Indicami gli alberi da controllare e provvederò.
NPC_HEIMENTHALDRIK_PLAYER_f9c6b540-4b82-41ac-b116-fca5f0e208d6_JOKER	Dove sono questi alberi che richiedono la mia sapiente ispezione?
NPC_HEIMENTHALDRIK_PLAYER_f9c6b540-4b82-41ac-b116-fca5f0e208d6_SCHOLAR	Quali alberi, e cosa devo cercare su di essi?
NPC_HEIMENTHALDRIK_PLAYER_f9c6b540-4b82-41ac-b116-fca5f0e208d6_STOIC	Quali alberi devo controllare?
NPC_HEIMENTHALDRIK_PLAYER_fb64f2a9-015f-4854-9219-46d2c5487978_BASE	Lo stesso vale per me. Mi fa piacere che il nostro legame sia cresciuto.
NPC_HEIMENTHALDRIK_PLAYER_fe07737d-43e3-4add-81b1-7008eaf75b31_HEROIC	Quale causa speri di servire unendoti a me?
NPC_HEIMENTHALDRIK_PLAYER_fe07737d-43e3-4add-81b1-7008eaf75b31_JOKER	Cerchi uno scopo venendomi dietro, eh?
NPC_HEIMENTHALDRIK_PLAYER_fe07737d-43e3-4add-81b1-7008eaf75b31_SCHOLAR	E a quale scopo concreto servirebbe unirti a me?
NPC_HEIMENTHALDRIK_PLAYER_fe07737d-43e3-4add-81b1-7008eaf75b31_STOIC	Che scopo avresti nell'unirti a me?
NPC_HEIMENTHALDRIK_RESPONSE_039c49c8-ce5a-4cb1-91c1-77c173f4568f	"Proprio così. Giudicami dal lavoro. Ne rispondo io."
NPC_HEIMENTHALDRIK_RESPONSE_03c71a36-5fa6-4ab5-8240-717ba83dd961	"Ah. Eccoti qua. Passa le tavolette. Voglio sentir la storia finché è fresca. Come ti è andata là fuori?"
NPC_HEIMENTHALDRIK_RESPONSE_040ad051-b551-4cc2-88f7-4adea39ca3f4	"Eh sì. Avanti, allora. Che la strada mostri pure i denti."
NPC_HEIMENTHALDRIK_RESPONSE_085f9f8d-05ae-4260-bbf7-0b0ac4df6c46	"Portami canzoni e suonerò quel che so. Ne ho già qualcuna da parte, ma ogni buona sala si fa più ricca con un po' di musica in più."
NPC_HEIMENTHALDRIK_RESPONSE_089f884e-4412-4a5a-af31-15b789a6a86d	"Ah! Subito al libro dei conti, eh? Giusto così."<x1/><x2/><x3/><x4/>"Sono qui anzitutto come testimone e consigliere. Presto questo posto avrà bisogno di consigli chiari, e di qualcuno che non lasci scivolar la verità fra le pietre. Poi, con l'attrezzatura, posso creare libri degli incantesimi. E se il silenzio comincia a guastar l'aria, be', il liuto si guadagnerà il pane."
NPC_HEIMENTHALDRIK_RESPONSE_0946dde6-f7b7-4319-b77b-3f48f7febc9e	"Le Rovine di Wildwood a est, eh? Le conosco. Difficile starci senza sentirne il peso. Ci scommetterei moneta buona: era un tempio di Ceres, dell'era imperiale elfica."
NPC_HEIMENTHALDRIK_RESPONSE_0b0fcdd3-f34f-48ea-ab4f-55b7d4230c6b	"Ne ho letto, certo, nei miei viaggi per la Foresta Eterna. Non mi sono tirato indietro quando c'era da frugar tra le rovine. Lì sotto stanno sepolte tante belle verità."
NPC_HEIMENTHALDRIK_RESPONSE_0d64d364-8984-4efe-83bd-c379d27e4be7	"Sì. Non scorticarti per questo. Era la fine giusta, per quanto dura."<x1/><x2/><x3/><x4/>"Mi chiedo come la storia ricorderà questo giorno, e quelli che verranno. La morte di un Emissario non è cosa da poco. Hai mai notato come ciò che viene dopo un fatto cambia il modo in cui la gente lo ricorda? Non parlo di quella sciocchezza, 'la storia la scrivono i vincitori'. Parlo del rapporto del tempo con sé stesso: di come un'epoca risponde a quella prima e le dà forma."
NPC_HEIMENTHALDRIK_RESPONSE_1b272e79-8c53-4fda-8e84-2a39d4430aed	"Eh sì. Bellezza e dolore, scolpiti nella stessa pietra."<x1/><x2/><x3/><x4/>"L'ho trovato poco dopo esser giunto nella regione di Earlwood. Sapevo che qui avrei trovato pietra elfica, a cercar bene. Earlwood è piena della loro storia.<x5/><x6/><x7/><x8/>Ricordo quelle sale. Ci camminavo, leggevo le iscrizioni e sapevo che qualcuno mi osservava. Una driade, poi l'ho scoperto. Innocua, pensai. Magari non aveva mai visto un nano.<x9/><x10/><x11/><x12/>Poi si avvicinò. Cosa rara, una driade che va da un mortale di sua volontà. Rimase di sasso perché sapevo leggere l'elfico antico. Le dissi che avevo imparato da solo. Quando le chiesi del posto, disse soltanto: 'È una storia che non ho più cuore di raccontare'. Poi sparì fra gli alberi."
NPC_HEIMENTHALDRIK_RESPONSE_200feaf4-db90-4a48-b625-94eb934dbdf5	"Proprio così. Salda come pietra. Non ho scordato il giorno che ci siamo conosciuti."<x1/><x2/><x3/><x4/>"L'ho incontrata il mio primo giorno a Earlwood, poco dopo aver lasciato Barakthrum. Avevo appena messo piede in paese e lei mi venne incontro, squillante come una campana. Tutta benvenuti e domande.<x5/><x6/><x7/><x8/>Aveva il posto così in pugno che quasi la presi per il sindaco. Quella sera mi portò alla sua taverna e mi presentò mezzo villaggio, nome per nome. Da allora Earlwood smise d'esser un segno lungo la strada. Divenne un posto dove tornare."
NPC_HEIMENTHALDRIK_RESPONSE_2306010f-e5b7-4f8b-bdc5-53c4cd5c13f5	“Sì, Heimen Thaldrik, figlio della pietra e d'inchiostro testardo. Poeta nel cuore, tessitore di sogni per mestiere.”<x1/><x2/>“E visto che siamo una compagnia insolita, mi farebbe comodo una mano, se hai un po' di gentilezza che avanza.”
NPC_HEIMENTHALDRIK_RESPONSE_24e39c87-5f6f-4393-a861-b3f0d0834300	“Si dice che Erynor, l'ultimo poeta della Purga Elfica, abbia inciso i suoi ultimi versi sotto la corteccia d'un albero, nascosto proprio in questa foresta.”<x1/><x2/>“Dicono che scrivesse mentre le ombre gli davano la caccia. Sapeva che sarebbe stata la sua ultima opera.”<x3/><x4/>“Mi serve una mano a cercar su qualche vecchio albero, vicino all'ultimo posto in cui fu visto. Solo tre. Gli altri li controllo io.”
NPC_HEIMENTHALDRIK_RESPONSE_268cfffc-507f-45aa-b120-12c103d81524	"Ah. Fa proprio piacere aver qualcuno con tanta voglia d'aiutare."<x1/><x2/><x3/><x4/>*Heimen estrae dal cappotto una mappa ripiegata di Wildwood, la spiana e picchietta con un dito tozzo sui segni d'inchiostro.*<x5/><x6/>"Bene, allora. Queste sono le rovine dove è più probabile trovar tavolette sulla corruzione. C'ero già andato a ficcare il naso, ma l'aria s'è fatta rovente e mi sono ritirato. So combattere, sì, ma non come te. Dove io ho fallito, tu avrai meno grane."
NPC_HEIMENTHALDRIK_RESPONSE_2823faad-25aa-49d1-9ed6-b454f4cd2f2b	"Sì, e se l'avessi detto prima avresti picchiato più forte? Anche il lavoro lungo conta. Abbiamo piantato un paletto."<x1/><x2/><x3/><x4/>*Heimen si ricompone; lo sguardo ora è saldo e l'ultima traccia di tensione gli abbandona il viso.*<x5/><x6/>"Avanti col prossimo passo, allora. A noi nani piace parlar chiaro, quindi vado dritto al punto. Ti ho osservato, viandante. Sei nel cuore di ciò che sta arrivando, che tu l'abbia chiesto o no. Voglio vederlo coi miei occhi e metterlo per iscritto, com'è davvero. Mi unirei a te, se mi vuoi."
NPC_HEIMENTHALDRIK_RESPONSE_288c2532-00ff-404b-8098-5d4272e0d4a6	"Bene. Mani salde, cuore saldo."<x1/><x2/><x3/><x4/>"Ah. Queste sono meglio di quanto osassi sperare. Ci passerò un po' di tempo, piano e con cura. Torna più tardi e avrò una direzione che valga la pena seguire."
NPC_HEIMENTHALDRIK_RESPONSE_2e0924a9-8808-4251-ac19-872437957e87	"Eh sì. La tragedia pesava forte, lì. Tanti elfi sono morti in quel posto, come in tutta la foresta. Più di quanti una canzone abbia cuore di contare."
NPC_HEIMENTHALDRIK_RESPONSE_2e72e875-566d-4b4e-be24-b8d65691b92f	"Giusto così. Non tutte le anime son fatte per rimuginare. Parlerò chiaro."<x1/><x2/><x3/><x4/>"Gli antichi elfi combattevano la corruzione ai loro tempi. E incidevano sulle tavolette ciò che imparavano, come una testimonianza giurata. Molto è andato in pezzi nelle guerre, ma fra le rovine sparse per Wildwood dovrebbe restare una traccia."
NPC_HEIMENTHALDRIK_RESPONSE_2e7b97a3-86f2-4ac2-85e7-ef3f4f98e678	“I poeti elfici incidevano le loro opere nella carne degli alberi Everlast. La corteccia ci si richiudeva sopra e teneva le parole al sicuro, nascoste nella crescita.”<x1/><x2/>“Solo occhi elfici potevano leggere lì sotto. Magia, quella.”<x3/><x4/>“Ora quasi tutte quelle poesie dormono nei tronchi. Aspettano qualcuno che abbia la pazienza di cercare.”
NPC_HEIMENTHALDRIK_RESPONSE_2eb97d96-753f-41c1-a837-2bb7e1cd4188	*Ride piano fra sé, con gli occhi velati.*<x1/><x2/>“Ah... quel vecchio elfo. Sapeva che questo giorno sarebbe arrivato.”<x3/><x4/>“Dice: 'E oh, per concludere questa poesia, molto dopo la mia fine e la fine di quest'albero, scrivo a te, ultimo lettore, che ora vedo. Porterai la mia storia nel domani dell'eternità. La tua è una stirpe che vede soltanto il passato, eppure ha più futuro di quanto a me resti da vedere. Ti vedo alla fine della mia storia, alla fine di questa poesia, l'ultima poesia di Erynor, ora, infine, perduta nell'eternità.'”<x5/><x6/>“Forse voleva che svanisse. O forse... sapeva che sarebbe successo, qualunque cosa facesse.”
NPC_HEIMENTHALDRIK_RESPONSE_34a6adc1-9db2-4d29-abc1-ece6bbabea27	"Saqi? Eh sì, quella è una nana degna d'una canzone. Una delle mie anime predilette a Earlwood. Volontà forte, mani generose. E quel genere di lavoro che la gente nota solo quando manca."
NPC_HEIMENTHALDRIK_RESPONSE_34f80ca8-25ee-42a4-8c16-556de21ed461	"Sì. Quello è una leggenda del posto, e a ragione. Opera degli Antichi, si vede bene. Pezzi più piccoli saltano fuori per tutta Mirkea, ma di così grandi se ne trovano pochi. Nemmeno oggi qualcuno sa dire a cosa servissero davvero. La verità è che degli Antichi sappiamo ben poco."
NPC_HEIMENTHALDRIK_RESPONSE_36546b2e-1ae0-43ac-8391-225748d169ee	"Più di quanto sperassi. Un brano, sopra tutti."<x1/><x2/><x3/><x4/>*Heimen espira dal naso, poi annuisce una volta, come per dare ragione a qualcosa che preferirebbe tacere.*<x5/><x6/>"In queste incisioni c'è un rito. Un'antica protezione elfica, fatta per allentar la presa della corruzione su Wildwood. Ma non si può compiere al sicuro davanti al focolare. Va fatto nella foresta, e chi ci abita non lo accoglierà bene. Mentre lo eseguo, sono esposto. Tu mi terrai lontani i denti."
NPC_HEIMENTHALDRIK_RESPONSE_389e4cd2-62f7-4276-9978-3220be5da619	"Ah. A te la storia può non importare, ma tu alla storia interessi parecchio."
NPC_HEIMENTHALDRIK_RESPONSE_3add20b0-f94b-4c69-97da-9b25c1cd650f	"Proprio così. Ho visto più strade di tanti altri, e direi ancora lo stesso."<x1/><x2/><x3/><x4/>"Saqi cuce insieme la gente prima che arrivino i guai. Nomi ai volti, mani al lavoro, fiducia alla fiducia. Così, quando arrivano i giorni duri, il villaggio non si scuce. È il suo dono. Fa la trama abbastanza forte da tenere."
NPC_HEIMENTHALDRIK_RESPONSE_3eb69f91-5313-402c-a6db-3e3e0b419f3a	"Perché è il mio lavoro. Il mio dovere. Lo scopo che ho scelto, da poeta e testimone."<x1/><x2/><x3/><x4/>"Questa guerra contro Sylbos e le sue forze oscure darà forma ai prossimi mille anni. Che si vinca o si perda. Voglio viverla da vicino, così quando la metterò in versi sarà vera. Poi porterò quella verità in ogni sala disposta ad ascoltarla."
NPC_HEIMENTHALDRIK_RESPONSE_3f1abeb1-ab3a-4033-9dfe-8d99d5c943db	"Sì, il primo tentativo è andato a vuoto. Non c'è vergogna a chiamar gli alleati quando c'è un lavoro da fare."
NPC_HEIMENTHALDRIK_RESPONSE_3f62d76f-4c01-4507-b9f6-36885c809a5e	"Sì. La incorniciano entrambi: ciò che c'era prima e ciò che viene dopo."<x1/><x2/><x3/><x4/>"Secondo quel che verrà, la storia potrà chiamarlo l'inizio di una nuova era per la foresta... o l'ultimo chiodo nella bara del culto di Ceres, qui. Potrebbe essere la svolta della guerra, in un senso o nell'altro. Un'epoca buia, o un'epoca di pace."<x5/><x6/>*Heimen si raddrizza e alza gli occhi; sul viso gli affiora un piccolo sorriso risoluto.*<x7/><x8/>"Io spero nella pace. E spero che la mia mano abbia una piccola parte nel raccontarla per come sarà."
NPC_HEIMENTHALDRIK_RESPONSE_3ff21e5f-3a78-43bd-9eec-a726a799ee96	"Eh sì. Ci sono entrato anni fa, prima che il posto si riempisse di puzzo di goblin e raschiar di stivali. Sotto la pietra ci sono rovine degli Antichi. Abbastanza comuni a Mirkea, se mai si può chiamar comune qualcosa degli Antichi."
NPC_HEIMENTHALDRIK_RESPONSE_40702efe-03ac-450f-ad8c-c76d58bc90f7	"Proprio quello voglio. Se è troppo per le tue belle dita, puoi portare altrove le tue fatiche."<x1/><x2/><x3/><x4/>*Heimen estrae dal cappotto una mappa ripiegata di Wildwood, la spiana e picchietta con un dito tozzo sui segni d'inchiostro.*<x5/><x6/>"Bene, allora. Queste sono le rovine dove è più probabile trovar tavolette sulla corruzione. C'ero già andato a ficcare il naso, ma l'aria s'è fatta rovente e mi sono ritirato. So combattere, sì, ma non come te. Dove io ho fallito, tu avrai meno grane."
NPC_HEIMENTHALDRIK_RESPONSE_43a5e961-06e6-47b2-8b9f-fc787da70f4b	"Può essere. O forse sono l'unico disposto a inseguir ciò che gli altri non vedono. Se hai occhi più acuti, ti ascolto."
NPC_HEIMENTHALDRIK_RESPONSE_45e174a5-9cf0-42fa-a56f-ee093f2807d5	"Allora mi spiace che tu debba portar il peso di questa convinzione. Ci sono dei che ci vogliono in catene, sì. Ma altri ci hanno sollevati quando potevano voltarsi dall'altra parte."<x1/><x2/><x3/><x4/>"Io cerco di pensar oltre gli dei, se mai si può. Sylbos, i Principi, gli Antichi Dei. Ogni guerra, ogni ingiustizia, ogni atto di pietà. Tutto si muove. Tutto spinge la cosa successiva a nascere.<x5/><x6/>E una domanda mi tiene i denti piantati addosso: che cosa diventa, tutto questo? La verità è più forte della rovina? La bontà è più d'un desiderio? La bellezza è nel midollo del mondo, o è tutta illusione, qualcosa che le menti mortali inventano per dare forma al buio?"
NPC_HEIMENTHALDRIK_RESPONSE_4707c687-62f3-4eb2-8eaf-951b7a2c7c9e	“Ecco, prendi. Ho segnato tre alberi promettenti. Devi solo darci un'occhiata. Gli altri li cerco io.”<x1/><x2/>“Bada a dove metti i piedi. I boschi hanno i denti.”
